bitcoin_cash,bitcoin,bitconnect,dash,ethereum_classic,ethereum,iota,litecoin,nem,monero,numeraire,omisego,neo,ripple,stratis,qtum,waves
"7,898,300,000","64,677,600,000","787,024,000","2,591,910,000","1,072,660,000","26,836,000,000","1,577,620,000","2,739,370,000","2,072,960,000","1,439,880,000","18,936,100","897,056,000","982,515,000","6,939,500,000","466,613,000","517,612,000","405,445,000"
"8,741,670,000","64,918,500,000","792,175,000","2,450,240,000","1,094,120,000","26,712,400,000","1,556,120,000","2,795,880,000","2,141,460,000","1,474,840,000","19,478,000","975,691,000","995,012,000","7,044,160,000","476,755,000","526,414,000","413,510,000"
"7,975,010,000","67,520,300,000","822,711,000","2,524,200,000","1,131,850,000","27,809,300,000","1,690,720,000","2,950,880,000","2,246,370,000","1,522,630,000","21,252,800","1,081,420,000","1,049,420,000","7,278,390,000","527,507,000","569,633,000","435,701,000"
"7,001,640,000","59,514,100,000","716,916,000","2,359,070,000","957,337,000","23,881,200,000","1,380,860,000","2,571,070,000","1,836,520,000","1,416,250,000","20,703,500","971,499,000","995,579,000","6,837,060,000","439,359,000","490,417,000","363,799,000"
"7,279,520,000","59,757,800,000","737,226,000","2,257,850,000","948,141,000","23,272,500,000","1,347,400,000","2,554,450,000","1,871,810,000","1,433,270,000","19,409,800","973,696,000","1,031,920,000","6,839,640,000","432,583,000","482,927,000","376,569,000"
"7,039,590,000","60,271,600,000","744,652,000","2,150,800,000","978,667,000","23,742,600,000","1,332,470,000","2,548,580,000","1,907,340,000","1,510,430,000","21,290,500","979,204,000","937,288,000","6,975,690,000","454,539,000","500,809,000","377,410,000"
"6,126,800,000","52,453,500,000","652,107,000","1,784,040,000","868,471,000","20,364,900,000","1,238,840,000","2,206,520,000","1,480,350,000","1,253,940,000","16,919,700","798,813,000","790,612,000","6,328,090,000","374,266,000","455,212,000","311,752,000"
"8,359,650,000","64,191,600,000","775,543,000","2,275,100,000","1,341,200,000","26,166,100,000","1,572,770,000","3,261,960,000","2,103,510,000","1,678,110,000","21,435,700","1,040,220,000","1,004,180,000","7,685,140,000","494,028,000","704,415,000","394,740,000"
"8,445,540,000","68,432,200,000","822,282,000","2,452,930,000","1,379,350,000","27,535,700,000","1,646,910,000","3,402,820,000","2,231,990,000","1,685,390,000","23,673,000","1,148,450,000","1,041,450,000","8,038,030,000","543,119,000","793,825,000","436,202,000"
"8,934,220,000","69,033,400,000","835,911,000","2,404,680,000","1,399,560,000","27,861,800,000","1,561,250,000","3,503,300,000","2,262,990,000","1,698,640,000","24,063,900","1,117,370,000","1,093,590,000","8,238,550,000","553,334,000","848,364,000","434,806,000"
"8,902,570,000","68,256,000,000","812,292,000","2,431,230,000","1,299,470,000","27,394,400,000","1,385,260,000","3,259,510,000","2,304,150,000","1,702,970,000","26,868,700","1,122,960,000","1,133,790,000","8,148,560,000","577,080,000","745,787,000","443,783,000"
"9,055,430,000","70,018,100,000","863,579,000","2,439,780,000","1,415,090,000","27,797,200,000","1,560,160,000","3,478,400,000","2,402,760,000","1,741,490,000","28,821,700","1,207,860,000","1,088,180,000","8,037,080,000","564,937,000","783,150,000","444,828,000"
"9,688,150,000","70,017,200,000","854,520,000","2,527,540,000","1,443,530,000","27,990,500,000","1,461,860,000","3,551,950,000","2,411,240,000","1,779,350,000","23,977,600","1,118,990,000","1,231,580,000","8,101,800,000","563,845,000","790,322,000","451,034,000"
"10,840,500,000","76,220,200,000","914,556,000","2,591,570,000","1,701,770,000","31,147,200,000","1,801,830,000","4,144,630,000","2,636,760,000","1,810,210,000","26,935,100","1,268,790,000","1,529,630,000","8,574,260,000","607,162,000","869,878,000","498,706,000"
"10,548,500,000","75,945,000,000","901,778,000","2,612,980,000","1,810,900,000","31,507,500,000","2,055,930,000","4,218,690,000","2,717,150,000","1,826,360,000","27,947,600","1,145,440,000","1,065,110,000","8,680,360,000","611,117,000","672,888,000","510,327,000"
"8,964,700,000","72,418,700,000","863,537,000","2,474,300,000","1,579,610,000","29,639,100,000","1,705,320,000","3,789,670,000","2,584,110,000","1,786,650,000","27,076,900","1,077,300,000","1,148,320,000","8,242,060,000","597,983,000","691,921,000","499,259,000"
"8,527,100,000","69,954,400,000","756,793,000","2,388,710,000","1,506,490,000","28,100,000,000","1,512,430,000","3,444,150,000","2,487,450,000","1,605,070,000","26,115,800","852,870,000","1,093,860,000","7,864,700,000","570,643,000","653,177,000","467,862,000"
"10,072,200,000","75,955,500,000","845,031,000","2,689,920,000","1,764,650,000","32,774,000,000","2,068,680,000","4,049,140,000","2,769,620,000","1,897,480,000","33,673,500","1,037,440,000","1,522,090,000","8,772,340,000","651,334,000","902,407,000","519,570,000"
"9,574,520,000","75,841,700,000","866,869,000","2,670,270,000","1,920,050,000","33,059,800,000","1,942,490,000","4,166,600,000","2,683,530,000","1,877,380,000","34,662,300","1,060,760,000","1,588,690,000","8,712,840,000","626,826,000","967,971,000","526,827,000"
"10,297,000,000","81,060,600,000","926,918,000","2,962,400,000","2,096,550,000","36,601,200,000","2,214,060,000","4,526,680,000","2,984,640,000","2,123,430,000","40,658,600","1,178,610,000","1,584,390,000","9,560,940,000","716,038,000","1,077,370,000","577,688,000"
"9,740,460,000","77,748,400,000","890,229,000","2,844,110,000","1,559,510,000","36,182,900,000","2,342,770,000","3,735,870,000","3,029,420,000","2,112,260,000","44,636,600","1,153,390,000","1,658,680,000","9,808,460,000","717,199,000","1,020,980,000","595,498,000"
"9,538,750,000","75,322,300,000","888,920,000","2,773,030,000","1,489,950,000","35,701,500,000","2,416,950,000","3,381,750,000","2,655,060,000","1,980,860,000","44,776,600","1,098,470,000","1,646,720,000","8,725,450,000","716,572,000","986,295,000","546,851,000"
"9,092,300,000","75,556,600,000","838,560,000","2,704,790,000","1,500,740,000","34,848,400,000","2,259,140,000","3,328,240,000","2,546,530,000","2,008,790,000","43,694,000","932,958,000","1,673,910,000","8,392,340,000","674,382,000","1,124,200,000","544,366,000"
"9,866,110,000","72,553,800,000","778,470,000","2,685,760,000","1,499,090,000","32,813,200,000","2,437,350,000","3,286,610,000","2,522,410,000","2,163,850,000","45,236,000","843,249,000","1,922,840,000","8,590,000,000","715,769,000","960,486,000","527,066,000"
"10,254,800,000","72,467,900,000","750,345,000","2,725,220,000","1,527,600,000","33,002,700,000","2,564,020,000","3,231,200,000","2,472,360,000","1,961,250,000","44,537,800","819,005,000","2,011,600,000","7,800,090,000","683,032,000","923,722,000","522,486,000"
"10,357,000,000","71,809,200,000","757,691,000","3,009,530,000","1,449,670,000","31,517,500,000","2,674,070,000","2,726,990,000","2,435,060,000","2,057,550,000","44,033,500","815,412,000","1,928,770,000","8,152,540,000","620,679,000","909,788,000","534,242,000"
"10,616,100,000","72,249,100,000","652,789,000","2,369,010,000","1,450,080,000","31,288,300,000","2,545,840,000","2,692,560,000","2,426,580,000","1,606,920,000","44,220,200","812,289,000","2,015,360,000","8,368,790,000","594,785,000","782,374,000","528,242,000"
"10,365,600,000","71,595,100,000","803,652,000","2,388,160,000","1,434,760,000","30,727,900,000","2,486,940,000","2,639,490,000","2,364,060,000","1,293,030,000","44,468,400","823,620,000","2,098,230,000","8,328,300,000","593,706,000","811,035,000","502,380,000"
"11,071,100,000","68,363,900,000","832,860,000","2,200,130,000","1,456,290,000","29,904,600,000","2,373,840,000","2,778,190,000","2,250,740,000","1,351,030,000","44,577,800","806,267,000","1,996,230,000","9,676,890,000","583,904,000","700,167,000","463,403,000"
"11,416,800,000","67,553,000,000","781,010,000","2,180,790,000","1,372,030,000","29,691,900,000","2,341,800,000","2,456,090,000","2,285,820,000","1,360,920,000","44,506,600","748,515,000","1,791,670,000","9,240,380,000","558,913,000","651,839,000","449,053,000"
"9,844,620,000","66,051,000,000","754,043,000","2,103,900,000","1,380,860,000","30,229,900,000","2,506,520,000","2,517,440,000","2,294,690,000","1,166,240,000","43,526,300","753,880,000","1,758,180,000","7,475,950,000","533,582,000","660,585,000","437,971,000"
"11,943,100,000","67,567,100,000","754,278,000","2,204,480,000","1,316,110,000","28,285,500,000","2,522,210,000","2,427,130,000","2,446,190,000","817,490,000","53,121,100","830,536,000","1,902,060,000","6,074,040,000","563,415,000","696,434,000","485,218,000"
"12,742,600,000","69,192,700,000","774,327,000","2,162,080,000","1,295,520,000","27,918,100,000","2,699,540,000","2,383,680,000","2,286,960,000","834,239,000","43,499,200","762,542,000","1,981,640,000","5,926,770,000","557,626,000","680,885,000","442,870,000"
"11,498,100,000","68,333,100,000","783,024,000","1,685,040,000","1,311,790,000","27,867,900,000","2,422,580,000","2,471,190,000","2,181,080,000","702,398,000","44,542,600","718,510,000","1,943,180,000","6,117,890,000","552,835,000","685,316,000","429,611,000"
"7,565,590,000","71,406,500,000","760,435,000","1,753,350,000","1,314,260,000","28,380,200,000","2,819,080,000","2,304,770,000","2,196,180,000","708,081,000","42,797,100","825,591,000","2,042,450,000","6,024,470,000","602,570,000","772,302,000","456,631,000"
"4,964,980,000","72,389,100,000","769,810,000","1,736,000,000","1,346,400,000","28,477,500,000","2,904,020,000","2,318,000,000","2,309,620,000","729,528,000","42,325,000","873,548,000","2,286,130,000","6,165,190,000","600,694,000","847,017,000","481,390,000"
"4,914,350,000","69,342,700,000","724,865,000","1,527,710,000","1,294,140,000","27,249,700,000","2,542,510,000","2,275,660,000","2,241,880,000","728,672,000","39,176,900","655,537,000","2,349,050,000","6,182,490,000","603,644,000","865,463,000","479,668,000"
"4,917,480,000","71,425,500,000","728,298,000","1,496,920,000","1,330,550,000","28,195,800,000","2,716,490,000","2,403,520,000","2,306,530,000","746,257,000","43,659,400","682,506,000","2,375,010,000","6,510,400,000","596,646,000","885,415,000","473,033,000"
"4,882,720,000","67,112,300,000","664,460,000","1,485,500,000","1,350,180,000","28,008,700,000","2,256,250,000","2,403,870,000","2,311,850,000","711,941,000","46,104,500","676,804,000","2,381,360,000","6,457,680,000","643,558,000","890,836,000","483,469,000"
"5,215,330,000","64,034,100,000","672,851,000","1,539,490,000","1,396,350,000","29,161,100,000","2,007,290,000","2,441,760,000","2,496,650,000","737,066,000","54,913,000","607,772,000","1,843,040,000","6,655,930,000","662,468,000","821,280,000","504,705,000"
"5,405,200,000","60,242,100,000","634,327,000","1,543,820,000","1,433,430,000","28,998,700,000","1,821,120,000","2,466,360,000","2,645,690,000","758,739,000","43,392,300","707,779,000","1,657,810,000","6,873,590,000","750,072,000","868,962,000","557,670,000"
"4,548,600,000","55,668,000,000","586,851,000","1,502,990,000","1,431,410,000","27,657,000,000","1,571,890,000","2,431,830,000","2,643,420,000","735,446,000","33,143,700","586,021,000","1,815,780,000","6,910,180,000","794,844,000","922,433,000","560,241,000"
"5,031,790,000","55,134,700,000","550,213,000","1,493,200,000","1,453,210,000","27,882,200,000","1,489,290,000","2,517,300,000","2,510,120,000","759,514,000","36,136,200","335,183,000","1,084,180,000","7,023,380,000","737,685,000","740,715,000","524,375,000"
"5,691,960,000","56,424,900,000","552,995,000","1,524,040,000","1,497,320,000","27,938,700,000","1,520,740,000","2,544,750,000","2,468,730,000","774,178,000","35,034,100","355,440,000","917,009,000","7,382,220,000","771,777,000","677,866,000","538,244,000"
"5,297,390,000","55,590,300,000","530,677,000","1,470,120,000","1,442,970,000","25,254,600,000","1,317,150,000","2,403,230,000","2,534,090,000","750,929,000","34,067,900","309,766,000","936,705,000","6,886,620,000","751,997,000","746,010,000","564,066,000"
"3,688,360,000","52,987,300,000","505,097,000","1,413,570,000","1,445,300,000","24,511,000,000","1,197,430,000","2,364,540,000","2,260,820,000","710,052,000","34,625,700","265,138,000","759,959,000","6,891,020,000","664,642,000","591,790,000","518,233,000"
"3,497,290,000","53,720,900,000","504,140,000","1,447,880,000","1,504,680,000","24,053,500,000","1,133,190,000","2,451,490,000","2,062,750,000","723,258,000","35,980,100","356,183,000","708,471,000","7,108,860,000","701,954,000","550,855,000","432,028,000"
"3,809,330,000","47,778,200,000","450,089,000","1,397,060,000","1,415,870,000","20,900,000,000","1,092,850,000","2,275,090,000","2,016,120,000","672,541,000","32,606,100","274,109,000","519,506,000","6,666,640,000","650,402,000","484,803,000","367,228,000"
"5,969,720,000","46,276,200,000","441,261,000","1,395,520,000","1,447,760,000","21,125,600,000","923,468,000","2,243,440,000","2,048,550,000","645,208,000","32,772,500","192,003,000","541,832,000","6,693,120,000","595,242,000","452,969,000","386,797,000"
"7,392,030,000","44,666,400,000","413,366,000","1,367,150,000","1,390,050,000","20,640,100,000","796,552,000","2,206,190,000","1,990,690,000","651,543,000","32,107,700","135,528,000","409,434,000","6,639,970,000","552,183,000","378,741,000","354,471,000"
"6,302,360,000","44,950,800,000","321,857,000","1,381,630,000","1,374,450,000","21,275,200,000","806,440,000","2,251,650,000","1,637,360,000","655,515,000","31,986,000","131,707,000","392,732,000","6,805,300,000","582,364,000","387,234,000","302,169,000"
-,"47,321,800,000","416,441,000","1,336,810,000","1,319,170,000","19,179,100,000","713,408,000","2,248,110,000","1,490,440,000","592,886,000","31,374,200","120,415,000","368,123,000","6,440,860,000","494,159,000","361,165,000","277,390,000"
-,"45,535,800,000","386,447,000","1,291,390,000","1,295,940,000","18,492,000,000","708,959,000","2,107,540,000","1,447,330,000","589,540,000","31,810,000","118,309,000","358,222,000","6,326,860,000","476,325,000","326,029,000","273,812,000"
-,"44,890,700,000","409,831,000","1,382,710,000","1,347,810,000","19,360,900,000","770,872,000","2,150,970,000","1,535,980,000","652,927,000","31,649,900","124,645,000","363,345,000","6,497,250,000","511,780,000","340,554,000","286,809,000"
-,"46,246,700,000","434,587,000","1,379,860,000","1,330,870,000","18,101,800,000","740,931,000","2,117,650,000","1,488,300,000","648,884,000","30,920,300","116,968,000","354,258,000","6,333,340,000","451,636,000","342,217,000","297,597,000"
-,"44,144,400,000","410,202,000","1,445,720,000","1,376,840,000","19,125,100,000","764,026,000","2,203,520,000","1,540,930,000","672,368,000","33,899,000","135,475,000","387,410,000","6,639,700,000","491,910,000","367,403,000","276,459,000"
-,"41,816,500,000","395,556,000","1,453,370,000","1,390,780,000","19,169,800,000","769,512,000","2,210,020,000","1,411,810,000","681,502,000","33,610,800","118,718,000","360,772,000","6,716,190,000","503,595,000","370,867,000","274,372,000"
-,"42,455,000,000","398,636,000","1,456,070,000","1,395,600,000","19,373,400,000","696,469,000","2,206,000,000","1,421,080,000","604,269,000","33,814,100","121,110,000","366,562,000","6,807,110,000","475,864,000","362,203,000","291,623,000"
-,"45,410,100,000","413,094,000","1,519,340,000","1,491,550,000","20,985,200,000","741,654,000","2,319,870,000","1,526,900,000","675,620,000","41,210,000","150,667,000","423,876,000","7,370,540,000","567,608,000","372,639,000","351,753,000"
-,"44,995,600,000","374,541,000","1,422,690,000","1,486,560,000","21,158,500,000","736,952,000","2,302,370,000","1,493,910,000","632,493,000","40,370,800","148,581,000","430,471,000","7,466,020,000","607,093,000","339,927,000","364,582,000"
-,"46,231,100,000","410,971,000","1,451,390,000","1,549,590,000","21,418,300,000","760,738,000","2,430,320,000","1,590,560,000","661,581,000","44,748,100","86,413,600","431,881,000","7,411,980,000","669,425,000","385,277,000","390,012,000"
